nothing cbe mammography surgery 
0.5 0.4997288888888889 0.4939 0.452625 
0.483 0.48273810666666667 0.47710739999999996 0.43723575 
0.469 0.46874569777777775 0.4632782 0.42456225 
0.432 0.43176576 0.4267296 0.39106799999999997 
0.4895 0.4892345822222222 0.4835281 21.54686736125385 
0.4895 0.4892345822222222 0.4835281 21.54597935774883 
0.3881735 0.38796302370222224 0.3834377833 16.284091478305147 
0.3881735 0.38796302370222224 0.3834377833 17.218100646508997 
0.3881735 0.38796302370222224 0.3834377833 6.250402639231306 
0.3881735 0.38796302370222224 0.3834377833 5.232893067103466 
0.4895 0.4892345822222222 0.4835281 21.534533939414306 
0.4895 0.4892345822222222 0.4835281 21.53388623737887 
0.3881735 0.38796302370222224 0.3834377833 15.944749556302854 
0.3881735 0.38796302370222224 0.3834377833 16.977419745562333 
0.3881735 0.38796302370222224 0.3834377833 6.646730273492628 
0.3881735 0.38796302370222224 0.3834377833 5.604167531986264 
0.4895 0.4892345822222222 0.4835281 21.232318988485968 
0.4895 0.4892345822222222 0.4835281 21.29763254047599 
0.3881735 0.38796302370222224 0.3834377833 15.70855174419666 
0.3881735 0.38796302370222224 0.3834377833 16.91331300322464 
0.3881735 0.38796302370222224 0.3834377833 6.697496917495945 
0.3881735 0.38796302370222224 0.3834377833 5.935905834774577 
0.4895 0.4892345822222222 0.4835281 20.242369517845102 
0.4895 0.4892345822222222 0.4835281 20.72170202435154 
0.3881735 0.38796302370222224 0.3834377833 15.399982488459722 
0.3881735 0.38796302370222224 0.3834377833 16.817720849403287 
0.3881735 0.38796302370222224 0.3834377833 5.037431409866604 
0.3881735 0.38796302370222224 0.3834377833 5.266094620417644 
0.4895 0.4892345822222222 0.4835281 20.09981244093033 
0.4895 0.4892345822222222 0.4835281 20.644131968340545 
0.3881735 0.38796302370222224 0.3834377833 14.813361225745524 
0.3881735 0.38796302370222224 0.3834377833 16.412504296923025 
0.3881735 0.38796302370222224 0.3834377833 5.06009115294034 
0.3881735 0.38796302370222224 0.3834377833 5.936882138869253 
0.4895 0.4892345822222222 0.4835281 19.9535100594003 
0.4895 0.4892345822222222 0.4835281 20.56059173070123 
0.3881735 0.38796302370222224 0.3834377833 13.939805070956593 
0.3881735 0.38796302370222224 0.3834377833 15.74429712559771 
0.3881735 0.38796302370222224 0.3834377833 4.695831603855811 
0.3881735 0.38796302370222224 0.3834377833 4.626925079345516 
0.472857 0.4726006064266667 0.46708814460000003 12.814928278119998 
0.472857 0.4726006064266667 0.46708814460000003 12.8118015944499 
0.374975601 0.3747722808963467 0.3704008986678 10.126823513399755 
0.374975601 0.3747722808963467 0.3704008986678 10.844790576778472 
0.374975601 0.3747722808963467 0.3704008986678 3.1807273291627163 
0.374975601 0.3747722808963467 0.3704008986678 3.236735688762912 
0.472857 0.4726006064266667 0.46708814460000003 12.810912717843136 
0.472857 0.4726006064266667 0.46708814460000003 12.807716815694915 
0.374975601 0.3747722808963467 0.3704008986678 10.085099178388761 
0.374975601 0.3747722808963467 0.3704008986678 10.71989575781068 
0.374975601 0.3747722808963467 0.3704008986678 4.527200550136915 
0.374975601 0.3747722808963467 0.3704008986678 3.589730253720558 
0.472857 0.4726006064266667 0.46708814460000003 12.734258855547527 
0.472857 0.4726006064266667 0.46708814460000003 12.753435141268227 
0.374975601 0.3747722808963467 0.3704008986678 9.989839057737212 
0.374975601 0.3747722808963467 0.3704008986678 10.561914557484924 
0.374975601 0.3747722808963467 0.3704008986678 4.774987346386607 
0.374975601 0.3747722808963467 0.3704008986678 4.170013603992087 
0.472857 0.4726006064266667 0.46708814460000003 12.210518547213566 
0.472857 0.4726006064266667 0.46708814460000003 12.52033174943898 
0.374975601 0.3747722808963467 0.3704008986678 9.86249609814452 
0.374975601 0.3747722808963467 0.3704008986678 10.447513436281024 
0.374975601 0.3747722808963467 0.3704008986678 5.5288807970902365 
0.374975601 0.3747722808963467 0.3704008986678 4.647587655605479 
0.472857 0.4726006064266667 0.46708814460000003 12.087240069168868 
0.472857 0.4726006064266667 0.46708814460000003 12.477518884776936 
0.374975601 0.3747722808963467 0.3704008986678 9.2646702301607 
0.374975601 0.3747722808963467 0.3704008986678 10.114781607564913 
0.374975601 0.3747722808963467 0.3704008986678 5.63417266444502 
0.374975601 0.3747722808963467 0.3704008986678 4.552473755893881 
0.472857 0.4726006064266667 0.46708814460000003 11.91084190159239 
0.472857 0.4726006064266667 0.46708814460000003 12.422891167158811 
0.374975601 0.3747722808963467 0.3704008986678 8.18944139830293 
0.374975601 0.3747722808963467 0.3704008986678 9.355199991969762 
0.374975601 0.3747722808963467 0.3704008986678 3.986739195998678 
0.374975601 0.3747722808963467 0.3704008986678 4.021576438829586 
0.459151 0.4589020381244444 0.4535493578 7.794367163649571 
0.459151 0.4589020381244444 0.4535493578 7.792839463231603 
0.364106743 0.36390931623268447 0.3596646407354 6.630920090126337 
0.364106743 0.36390931623268447 0.3596646407354 6.764274754439781 
0.364106743 0.36390931623268447 0.3596646407354 2.2990519927188817 
0.364106743 0.36390931623268447 0.3596646407354 2.0628916826382886 
0.459151 0.4589020381244444 0.4535493578 7.792522041876989 
0.459151 0.4589020381244444 0.4535493578 7.791045728277155 
0.364106743 0.36390931623268447 0.3596646407354 6.458386203559953 
0.364106743 0.36390931623268447 0.3596646407354 6.743174879368976 
0.364106743 0.36390931623268447 0.3596646407354 2.6960328085757803 
0.364106743 0.36390931623268447 0.3596646407354 2.3216415894393405 
0.459151 0.4589020381244444 0.4535493578 7.754471456892155 
0.459151 0.4589020381244444 0.4535493578 7.791797761170944 
0.364106743 0.36390931623268447 0.3596646407354 6.418657954358577 
0.364106743 0.36390931623268447 0.3596646407354 6.7603990413434065 
0.364106743 0.36390931623268447 0.3596646407354 3.259636357409626 
0.364106743 0.36390931623268447 0.3596646407354 2.4836022298819667 
0.459151 0.4589020381244444 0.4535493578 7.5450044535890175 
0.459151 0.4589020381244444 0.4535493578 7.758241034743009 
0.364106743 0.36390931623268447 0.3596646407354 6.5013452233336455 
0.364106743 0.36390931623268447 0.3596646407354 6.658707173412947 
0.364106743 0.36390931623268447 0.3596646407354 3.3537650912900614 
0.364106743 0.36390931623268447 0.3596646407354 2.5712243842758866 
0.459151 0.4589020381244444 0.4535493578 7.46113941278674 
0.459151 0.4589020381244444 0.4535493578 7.747345465909119 
0.364106743 0.36390931623268447 0.3596646407354 6.069517668166328 
0.364106743 0.36390931623268447 0.3596646407354 6.461166419934186 
0.364106743 0.36390931623268447 0.3596646407354 3.3331744130259775 
0.364106743 0.36390931623268447 0.3596646407354 2.5840295584596924 
0.459151 0.4589020381244444 0.4535493578 7.335802115584645 
0.459151 0.4589020381244444 0.4535493578 7.730763969833206 
0.364106743 0.36390931623268447 0.3596646407354 5.144124614496044 
0.364106743 0.36390931623268447 0.3596646407354 5.904025520628403 
0.364106743 0.36390931623268447 0.3596646407354 3.1455994376485963 
0.364106743 0.36390931623268447 0.3596646407354 3.0217142262653636 
0.422928 0.42269867904 0.4177682784 3.188263860780019 
0.422928 0.42269867904 0.4177682784 3.1867998351064797 
0.335381904 0.33520005247872003 0.3312902447712 2.5246334314779677 
0.335381904 0.33520005247872003 0.3312902447712 2.7192802998726884 
0.335381904 0.33520005247872003 0.3312902447712 1.2891028600210408 
0.335381904 0.33520005247872003 0.3312902447712 1.2845593923141618 
0.422928 0.42269867904 0.4177682784 3.1880996525762804 
0.422928 0.42269867904 0.4177682784 3.1861190153622334 
0.335381904 0.33520005247872003 0.3312902447712 2.5448080627079657 
0.335381904 0.33520005247872003 0.3312902447712 2.6752923416769203 
0.335381904 0.33520005247872003 0.3312902447712 1.3296327051310466 
0.335381904 0.33520005247872003 0.3312902447712 1.3726745713580377 
0.422928 0.42269867904 0.4177682784 3.2195195402441215 
0.422928 0.42269867904 0.4177682784 3.1874584087944102 
0.335381904 0.33520005247872003 0.3312902447712 2.599675226429916 
0.335381904 0.33520005247872003 0.3312902447712 2.7042451470396576 
0.335381904 0.33520005247872003 0.3312902447712 1.49612627870847 
0.335381904 0.33520005247872003 0.3312902447712 1.4000777437942795 
0.422928 0.42269867904 0.4177682784 3.1774972762339178 
0.422928 0.42269867904 0.4177682784 3.1874584087944102 
0.335381904 0.33520005247872003 0.3312902447712 2.475664287716388 
0.335381904 0.33520005247872003 0.3312902447712 2.694642052916283 
0.335381904 0.33520005247872003 0.3312902447712 1.389423938728886 
0.335381904 0.33520005247872003 0.3312902447712 1.3433072528123509 
0.422928 0.42269867904 0.4177682784 3.170065564548858 
0.422928 0.42269867904 0.4177682784 3.1874584087944102 
0.335381904 0.33520005247872003 0.3312902447712 2.459241204028269 
0.335381904 0.33520005247872003 0.3312902447712 2.6513019368723953 
0.335381904 0.33520005247872003 0.3312902447712 1.55429520495441 
0.335381904 0.33520005247872003 0.3312902447712 1.4628549904666017 
0.422928 0.42269867904 0.4177682784 3.15617157245105 
0.422928 0.42269867904 0.4177682784 3.1874584087944102 
0.335381904 0.33520005247872003 0.3312902447712 2.1175027304180154 
0.335381904 0.33520005247872003 0.3312902447712 2.4660693966130136 
0.335381904 0.33520005247872003 0.3312902447712 1.5794075674974235 
0.335381904 0.33520005247872003 0.3312902447712 1.4585268726224259 
0.0 0.0 0.0 0.0 
0.0 0.0 0.0 0.0 
0.0 0.0 0.0 0.0 

